show_id,director_name
s6856,Arie Azis
s6857,Chris Renaud
s6858,Niyi Akinmolayan
s6860,Noriyuki Abe
s6861,Tiller Russell
s6864,Abhishek Sharma
s6865,Josh Greenbaum
s6866,Giancarlo Esposito
s6868,Richie Smyth
s6869,Dino Risi
s6870,William Eubank
s6870,Will Eubank
s6871,John R. Leonetti
s6872,Almudena Carracedo
s6872,Robert Bahar
s6873,Marc Vigil
s6874,Alfonso Cortés-Cavanillas
s6875,Isaac Ezban
s6876,Sunil Soraya
s6878,Samu Fuentes
s6879,Shonali Bose
s6880,Trish Sie
s6881,Raja Gosnell
s6882,Raja Gosnell
s6884,Jeff Orlowski
s6885,David Fincher
s6887,Sebastián Schindel
s6890,Peter Chelsom
s6891,James Ponsoldt
s6892,Sue Kim
s6893,Mark Waters
s6894,Krzysztof Zanussi
s6897,Brian Levant
s6898,Thomas Meadmore
s6899,Jehane Noujaim
s6900,Noah Baumbach
s6902,Brett Hedlund
s6904,Kyle Patrick Alvarez
s6905,Niall Johnson
s6910,Steven R. Monroe
s6911,Wael Ihsan
s6912,Mohammad Adel
s6913,Cosmo Feilding-Mellen
s6914,Stephan Rick
s6916,Joyce Bernal
s6918,Will Lockhart
s6918,Cole D. Pruitt
s6919,James Watkins
s6920,Tony Scott
s6921,Anthony Minghella
s6922,Daniel Burman
s6924,Tobe Hooper
s6925,James Marsh
s6926,Mohammed El-Tahawy
s6926,Mohamed Mostafa
s6927,Jason Paul Laxamana
s6928,Carlos Pérez Osorio
s6929,Lena Khan
s6930,Leanne Gater
s6931,Simon Wells
s6932,Robert Schwentke
s6933,Lennart Ruff
s6934,Florian Henckel von Donnersmarck
s6936,Tamta Gabrichidze
s6938,Erik White
s6939,Julio Medem
s6940,Stefano Lodovichi
s6941,Aaron Sorkin
s6943,Fernando Colomo
s6944,Brendan Malloy
s6944,Emmett Malloy
s6945,David Koepp
s6946,Michael Winterbottom
s6947,Ben Brewer
s6947,Alex Brewer
s6949,David Briggs
s6952,Kevin Donovan
s6953,Wouter Bouvijn
s6955,Corey Yuen
s6955,Patrick Leung
s6956,Fernando Meirelles
s6957,Robert Luketic
s6960,Poj Arnon
s6962,Pass Patthanakumjon
s6967,Jean-Pierre Dardenne
s6967,Luc Dardenne
s6968,Errol Morris
s6970,Maryo J. De los Reyes
s6973,Jennifer M. Kroot
s6976,Peter Facinelli
s6977,Mark Neveldine
s6978,Dan Bush
s6979,Odunlade Adekola
s6980,David Chuang
s6980,Chen Kuan-chung
s6981,Ken Burns
s6981,Lynn Novick
s6982,Bauddhayan Mukherji
s6983,Oyefunke Fayoyin
s6985,Ossama Abu El Atta
s6985,Tarek Al Eryan
s6986,Frant Gwo
s6988,Daniel Calparsoro
s6989,Russell Crowe
s6990,Jay Russell
s6991,Frank Coraci
s6992,Chito S. Roño
s6993,Kemi Adetiba
s6994,Niyi Akinmolayan
s6995,Farishad I. Latjuba
s6996,Robert Smigel
s6998,Orlando von Einsiedel
s7001,Kris Pearn
s7003,Manika Sharma
s7004,Robert Eggers
s7005,Kyle Rankin
s7006,Park Hoon-jung
s7009,Muhammad Fadl
s7009,Hany Motawie
s7010,Antonin Baudry
s7012,Neil Rawles
s7013,Emil Ben-Shimon
s7015,Laurent Cantet
s7016,Michael Apted
s7017,Romain Gavras
s7018,Brian Baugh
s7020,Victoria Bromley
s7022,Ali F. Mostafa
s7024,George Mendeluk
s7025,Tyler Spindel
s7028,Cyrus Nowrasteh
s7029,Peter Foott
s7030,Sze Yu Lau
s7031,Abhishek Sharma
s7032,Peter Svatek
s7033,Saheed Arafath
s7034,Sundar C.
s7035,Charlotte Zwerin
s7036,Peter Hutchings
s7037,John Asher
s7038,David Shisgall
s7039,Paul Thomas Anderson
s7040,Ellen Page
s7040,Ian Daniel
s7041,Yvan Attal
s7042,Simon Frederick
s7043,Morgan Neville
s7044,Patricia Ferreira
s7045,Fabio Ock
s7045,Joana Mazzucchelli
s7048,Hanung Bramantyo
s7051,Derek Hui
s7052,Wim Bonte
s7053,Raam Reddy
s7054,Joey So
s7055,Joey So
s7056,Joey So
s7057,Greg Tiernan
s7058,Bin Bunluerit
s7059,Taika Waititi
s7060,Sam Liu
s7061,Benjamin Ross
s7062,Stephen Hopkins
s7063,Shanavas K. Bavakutty
s7064,Johnnie To
s7067,Cathy Garcia-Molina
s7068,Mohamed Hamdy
s7069,Dallas Jackson
s7070,Gary Stretch
s7071,Mukesh Vohra
s7072,Jordan Ross
s7073,William Wyler
s7073,John Sturges
s7079,Linda Mendoza
s7080,Chris Robinson
s7081,Kristina Goolsby
s7081,Ashley York
s7082,Tig Notaro
s7083,Sartaj Singh Pannu
s7084,Eric Goode
s7084,Rebecca Chaiklin
s7085,Alan Yang
s7087,Li Jun
s7088,Aditya Kripalani
s7089,Cho Li
s7089,Chen Hung-yi
s7089,Weica Wang
s7089,Liu Bang-yao
s7089,Lin Guan-fu
s7089,Shen Chi
s7089,YC Tom Lee
s7090,Ellen Brown
s7092,Matt Askem
s7093,Matt Askem
s7094,Rikhil Bahadur
s7095,Sameer Vidwans
s7096,Sebastián Hofmann
s7097,Yoon Sung-hyun
s7098,Mark Dennis
s7098,Ben Foster
s7103,Juan Pablo Buscarini
s7104,Steve Loter
s7105,Sonny Marler
s7112,Susan Johnson
s7113,Michael Fimognari
s7114,Sorin Dan Mihalcescu
s7115,Edward Ellis
s7115,Flor Salcedo
s7115,Aaron Woolf
s7116,Josh Aronson
s7117,Myriam Aziza
s7118,Marti Noxon
s7119,Pavel Kostomarov
s7120,Beeban Kidron
s7121,Michael Cumming
s7123,Vicente Villanueva
s7124,Jay Chapman
s7125,Scott Moran
s7126,Jay Chapman
s7127,Raúl Campos
s7127,Jan Suter
s7128,Mariano Cohn
s7128,Gastón Duprat
s7130,Sooraj R. Barjatya
s7131,Shree Narayan Singh
s7132,Kyoko Miyake
s7134,Tolga Karaçelik
s7135,Phil Roman
s7136,Rob Zombie
s7137,Gregory Jacobs
s7138,Rami Hachache
s7139,Jay Chapman
s7140,Jay Karas
s7141,Jay Karas
s7143,Roger Spottiswoode
s7146,Florent Bodin
s7147,Joe Berlinger
s7148,Sabrina Rochelle Kalangie
s7150,Buzz Kulik
s7152,Kittiphak Thonguam
s7156,Buddhadev Dasgupta
s7158,Girish Malik
s7159,Kike Maíllo
s7160,Maria Ripoll
s7162,Warren P. Sonoda
s7163,Paul Verhoeven
s7164,Aditya Kripalani
s7167,Daniel Benmayor
s7168,Ryan Polito
s7169,Madhur Bhandarkar
s7171,Mike Smith
s7171,John Paul Tremblay
s7171,Robb Wells
s7172,Mike Smith
s7172,John Paul Tremblay
s7172,Robb Wells
s7173,Mike Clattenburg
s7174,Gary Howsam
s7174,Mike Smith
s7174,John Paul Tremblay
s7174,Robb Wells
s7177,Mike Clattenburg
s7178,Norm Hiscock
s7178,Gary Howsam
s7178,Mike Smith
s7178,John Paul Tremblay
s7178,Robb Wells
s7179,Mike Clattenburg
s7180,Mike Clattenburg
s7181,Sukum Maetawanitch
s7182,Sang-ho Yeon
s7183,Danny Boyle
s7184,Jeffrey Nachmanoff
s7186,Adam Leon
s7187,Wally Pfister
s7189,Michael Del Monte
s7197,Stephen Daldry
s7198,Richard Bates Jr.
s7200,Bedran Güzel
s7202,White Trash Tyler
s7203,Paul Solet
s7204,Sam Hobkinson
s7206,Jon Reiner
s7206,Brad Rothschild
s7208,Ron Underwood
s7209,S.S. Wilson
s7210,Brent Maddock
s7211,S.S. Wilson
s7212,Don Michael Paul
s7213,Don Michael Paul
s7214,Don Michael Paul
s7215,Adam Smith
s7216,David Paul Meyer
s7217,David Paul Meyer
s7221,Renuka Shahane
s7223,Shyam Benegal
s7224,Mukul Anand
s7227,Jitender Pawar
s7228,John Hillcoat
s7229,J.C. Chandor
s7230,Jesse V. Johnson
s7230,Jesse Johnson
s7231,Richard Michaels
s7232,Nicholas Zeig-Owens
s7234,Joel Crawford
s7236,Shaul Schwarz
s7236,Christina Clusiau
s7240,Tekin Girgin
s7241,Pramod Pawar
s7243,Henry Hathaway
s7244,Jeff Wadlow
s7245,Preston A. Whitmore II
s7247,Mark Thornton
s7247,Todd Kauffman
s7256,Todd Kauffman
s7256,Mark Thornton
s7257,Jay Roach
s7259,Nick Simon
s7260,Milind Dhaimade
s7262,Eli Craig
s7263,Chandrakant Kulkarni
s7264,Kabir Sadanand
s7265,Mfanelo Ngoma
s7266,Mana Yasuda
s7268,Jung Ji-woo
s7269,Frank Capra
s7269,John Huston
s7269,Hugh Stewart
s7269,Roy Boulting
s7269,Anthony Veiller
s7271,David Soren
s7273,Burak Aksak
s7276,Kevin Smith
s7278,Hidetaka Inazuka
s7280,Daniel Calparsoro
s7282,To-hoi Kong
s7283,Buz Wallick
s7286,Álvaro Longoria
s7286,Gerardo Olivares
s7288,Gary Young
s7289,Kim Nguyen
s7292,Susan Lambert
s7292,Stefan Moore
s7294,James Toback
s7295,Pawan Kumar
s7296,Derick Cabrido
s7297,Vikramaditya Motwane
s7298,Abhishek Chaubey
s7299,Anurag Kashyap
s7300,Sachin Kamlakar Khot
s7303,Naresh Saigal
s7308,Francesco Lettieri
s7310,Venkatesh Maha
s7311,Prashant Nair
s7312,Claude Lelouch
s7313,Benedict Andrews
s7314,Mick Grogan
s7315,Paul Feig
s7316,Michael Mazzola
s7320,Claire Scanlon
s7321,Jota Linares
s7322,Svati Chakravarty Bhatkal
s7323,Agustí Villaronga
s7325,Paul Taublieb
s7325,Jon Freeman
s7326,Ahmed Zain
s7327,Prentice Penny
s7328,Zuko Nodada
s7329,Josh Safdie
s7329,Benny Safdie
s7330,Daniel Lindsay
s7330,T.J. Martin
s7331,Chris Burkard
s7332,Dan Forrer
s7334,Philippe Aractingi
s7335,Archie Borders
s7336,Younuts!
s7337,Babak Anvari
s7338,Jonathan Glazer
s7340,Leslie Small
s7341,Erik Canuel
s7343,John Ford
s7344,Juan José Campanella
s7345,Cathy Garcia-Molina
s7346,Paul Andrew Williams
s7347,Levan Gabriadze
s7348,Renzil D'Silva
s7349,Brie Larson
s7350,Sanjay Patel
s7352,Jaume Collet-Serra
s7353,David Galán Galindo
s7354,Nopparoj Chotmunkongsit
s7358,Jennifer Brea
s7360,Sherif Mandour
s7363,Linda Otto
s7365,Tom Barton-Humphreys
s7367,Zoe Berriatúa
s7368,Jason Reitman
s7369,Tope Oshin
s7371,Nate Adams
s7371,Adam Carolla
s7372,Udai Singh Pawar
s7373,Vijay Kumar
s7374,Pradeep Verma
s7375,Hayden Guppy
s7376,Rene Liu
s7377,Mohamed Hamdy
s7378,Mario Van Peebles
s7379,Manu Ashokan
s7380,James McTeigue
s7386,Inma Torrente
s7390,Oz Rodriguez
s7392,Manoj Beedha
s7393,Pete Travis
s7394,Anoop Sathyan
s7395,Akin Omotoso
s7396,Ram Gopal Varma
s7397,Ashu Trikha
s7398,Amanda Micheli
s7401,Carlos Sedes
s7402,Dan Gilroy
s7404,Gustavo Ron
s7405,Carlos Algara
s7405,Alejandro Martinez-Beltran
s7406,Paco Plaza
s7408,Hanung Bramantyo
s7409,Guntur Soeharjanto
s7410,Mir-Jean Bou Chaaya
s7411,N. Linguswamy
s7413,Gurinder Chadha
s7415,Roger Young
s7416,Brandon Dickerson
s7419,David L.G. Hughes
s7420,Harvey Lilley
s7421,Philip Barantini
s7422,Theodore Boborol
s7423,Gary Michael Schultz
s7425,Haruka Fujita
s7427,Marcus Raboy
s7428,Vir Das
s7428,Ajay Bhuyan
s7429,Marcus Raboy
s7430,Vir Das
s7433,Pankaj Batra
s7434,Orlando von Einsiedel
s7436,P.T. Kunju Muhammad
s7437,Ganesh Kadam
s7438,Sooraj R. Barjatya
s7439,Yılmaz Erdoğan
s7439,Ömer Faruk Sorak
s7440,Yılmaz Erdoğan
s7441,Kushal Srivastava
s7445,Yacine Belhousse
s7446,Myles Kane
s7446,Josh Koury
s7448,Ed Lilly
s7449,Shannon Hartman
s7450,Madonna
s7452,Vijay Yelakanti
s7454,Bilal Lashari
s7455,Param Gill
s7457,Haifaa Al-Mansour
s7459,Anu Menon
s7460,Davis Guggenheim
s7461,Rob McKittrick
s7463,Ayaan Mukherji
s7464,Robin Swicord
s7467,Christopher Nolen
s7468,Marc Francis
s7468,Max Pugh
s7469,Conor Allyn
s7470,Alex Smith
s7470,Andrew J. Smith
s7471,Chris Buck
s7471,Jennifer Lee
s7471,Patrick Osborne
s7471,Lauren MacMullan
s7471,John Kahrs
s7471,Nathan Greno
s7471,Byron Howard
s7471,Stevie Wermers
s7471,Dean Wellins
s7471,Kevin Deters
s7471,Roger Allers
s7471,Mike Gabriel
s7471,Mark Henn
s7472,Linda Mendoza
s7473,Syrine Boulanouar
s7473,Nekfeu
s7476,Philip G. Atwell
s7477,Hernán Zin
s7478,Faraz Haider
s7479,Steven Spielberg
s7480,David Michôd
s7481,John Michael McDonagh
s7482,Hadi El Bagoury
s7483,Jack Zagha Kababie
s7488,Olivier Assayas
s7490,A. L. Vijay
s7491,Marina Zenovich
s7492,Tiffanie Hsu
s7493,Noam Murro
s7495,Bejoy Nambiar
s7497,Sidharth Malhotra
s7498,Daniel Yee Heng Chan
s7499,Stéphane de Freitas
s7502,Burhan Qurbani
s7503,Max Joseph
s7505,Chris Stokes
s7506,Robert Rodriguez
s7507,Stacie Passon
s7508,David Serrano
s7510,Marc Meyers
s7511,Jeremiah Zagar
s7512,Greg MacGillivray
s7513,Ahmed Nader Galal
s7515,Alejandro Agresti
s7516,Fritz Ofner
s7517,Antoni Krauze
s7518,Reem Kherici
s7519,Sadeq Behbehani
s7520,Abby Epstein
s7522,Chi Fat Chan
s7524,Anees Bazmee
s7525,Ashish R. Mohan
s7526,Riccardo Milani
s7527,Stephen Donnelly
s7527,Olly Reid
s7527,Jun Falkenstein
s7528,Abel Ferrara
s7529,Shyam Benegal
s7530,Dallas Jackson
s7532,Trevor Ryan
s7533,Shyam Benegal
s7536,Ziad Doueiri
s7537,Benjamin Weill
s7539,Stanisław Różewicz
s7542,Michael Fahey
s7546,Dennie Gordon
s7547,Huang Lei
s7548,Megha Ramaswamy
s7549,Shady Hanna
s7550,David Lynch
s7551,Tommy Wirkola
s7552,Kim Dong-kyu
s7553,Liz Garbus
s7558,Colin Minihan
s7559,Robert Zemeckis
s7560,Rebecca Harrison
s7562,Josh Mendoza
s7563,Marta Jaenes
s7563,Rosa Márquez
s7564,Gurmmeet Singh
s7565,Kip Andersen
s7565,Keegan Kuhn
s7566,Saket Behl
s7568,Bert Marcus
s7568,Cyrus Saidi
s7569,Ulrike Kofler
s7570,Ross Kauffman
s7571,Lasse Hallström
s7573,Rudy Soedjarwo
s7573,Riri Riza
s7574,Izidore K. Musallam
s7575,Ashutosh Gowariker
s7576,Jeremy Rush
s7577,Shaun Paul Piccinino
s7578,Gonzalo Bendala
s7580,Ritu Sarin
s7580,Tenzing Sonam
s7583,Seyi Babatope
s7586,Heidi Brandenburg
s7586,Mathew Orzel
s7587,Ari Sandel
s7588,Marek Kanievska
s7589,Scott Zabielski
s7590,Noah Baumbach
s7591,Diego Pignataro
s7592,Chandra Liow
s7593,Pablo Stoll
s7593,Juan Pablo Rebella
s7594,Maroun Baghdadi
s7595,Paul Raschid
s7596,Michael Curtiz
s7597,Alexandre Espigares
s7598,Elizabeth Wood
s7600,Benjamin Turner
s7604,Marcus Raboy
s7605,John Fortenberry
s7608,Drew Stone
s7609,Jota Linares
s7610,Martin Scorsese
s7612,Sabaah Folayan
s7612,Damon Davis
s7614,Milla Harrison-Hansley
s7614,Alicky Sussman
s7615,Dhruv Dhawan
s7616,Tudor Giurgiu
s7617,Frank Capra
s7617,Anatole Litvak
s7620,Nick Moore
s7622,Andy Tennant
s7624,Barry Sonnenfeld
s7625,Paul Dano
s7626,Fritz Böhm
s7627,Morgan Matthews
s7628,Zsolt Pálfi
s7629,Mel Stuart
s7630,Joe Swanberg
s7632,Michael Spierig
s7632,Peter Spierig
s7633,Amy Poehler
s7634,Pascale Lamche
s7636,John Duigan
s7637,Evgeny Afineevsky
s7639,Debra Granik
s7641,Adrian Teh
s7642,Zach Braff
s7643,Theo Davies
s7644,Steve Bencich
s7645,Sung Do-jun
s7647,Adrian Murray
s7648,Cosima Spender
s7649,Omoni Oboli
s7650,Omoni Oboli
s7653,Bart Freundlich
s7655,Patryk Vega
s7657,Shaun Mir
s7658,Kate Mulleavy
s7658,Laura Mulleavy
s7659,Barak Goodman
s7660,Alex Zamm
s7663,Laura Terruso
s7666,Kranthi Madhav
s7667,Iginio Straffi
s7668,Oliver Stone
s7672,Storm Theunissen
s7674,David Guy Levy
s7676,Yasir Nawaz
s7677,Mikhil Musale
s7680,John Huston
s7681,Wyatt Cenac
s7682,Lawrence Kasdan
s7684,Sherif Arafa
s7685,Hemant Gaba
s7685,Pratim D. Gupta
s7685,Sudhish Kamath
s7685,Nalan Kumarasamy
s7685,Anu Menon
s7685,Sandeep Mohan
s7685,Qaushiq Mukherjee
s7685,Rajshree Ojha
s7685,Raja Sen
s7685,Abhinav Shiv Tiwari
s7685,Suparn Verma
s7686,Christopher Louie
s7687,Pierre Deschamps
s7688,Jovanka Vuckovic
s7688,Annie Clark
s7688,Roxanne Benjamin
s7688,Karyn Kusama
s7689,Rob Cohen
s7690,Lee Tamahori
s7691,Alfonso Cuarón
s7692,N. Chandra
s7694,Subhash Ghai
s7695,Umesh Mehra
s7696,Ksshitij Chaudhary
s7697,Sangeeth Sivan
s7698,Kedar Shinde
s7701,Abu Bakr Shawky
s7702,Sooni Taraporevala
s7705,Christian De Vita
s7706,Peyton Reed
s7707,Saratswadee Wongsomphet
s7708,Saratswadee Wongsomphet
s7709,Kirati Nakintanon
s7711,Karen Maine
s7714,Mark Risley
s7715,Kevin Smith
s7719,Y. Joon Chung
s7720,Yoo Byung-jae
s7722,Lee Toland Krieger
s7723,Amanda Raymond
s7724,James Brown
s7725,Kenny Young
s7727,Ivona Juka
s7728,Cathy Garcia-Molina
s7729,Dennis Dugan
s7730,Brent Bonacorso
s7732,Tolga Örnek
s7733,Antoinette Jadaone
s7735,Salvador Espinosa
s7737,Jason Reitman
s7738,Mu Chu
s7740,Funke Akindele
s7742,Liu Kuang-hui
s7743,Miguel Ángel Vivas
s7745,Neville Shah
s7746,Raja Gosnell
s7748,Mohamed Diab
s7749,Ahmed Nader Galal
s7752,Daniel Monzón
s7755,Mani Ratnam
s7758,Michael Blieden
s7759,Kevin Smith
s7761,Wael Ihsan
s7762,Peter DeLuise
s7763,Chandra Prakash Dwivedi
s7764,Avadhoot Gupte
s7765,Aanand Rai
s7766,Robert O. Peters
s7769,Anjum Shahzad
s7770,Zoya Akhtar
s7771,Majid Al Ansari
s7772,Floyd Russ
s7773,Oskar Santos
s7774,Rodrigo Guardiola
s7774,Gabriel Cruz Rivas
s7775,David Fincher
s7777,Satyajit Bhatkal
s7779,Ruben Fleischer
s7781,Shlok Sharma
s7782,Peter Hewitt
s7783,Josef Fares
s7784,Mozez Singh
s7787,Sam Dunn
